Code,Name,Market,SecuGroup,ListingDate,DelistingDate,Reason,Industry,ToSymbol,ToName,source
442770,IBKS제21호스팩,KOSDAQ,주권,2022-12-16,2025-11-17,피흡수합병(스팩소멸합병),금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
448760,IBKS제22호스팩,KOSDAQ,주권,2023-04-06,2025-12-29,피흡수합병(스팩소멸합병),금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
276920,IBKS제7호스팩,KOSDAQ,주권,2017-11-10,2020-06-18,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
080570,IC코퍼레이션,KOSDAQ,주권,2005-01-19,2009-04-29,감사의견거절(감사범위제한),건설,,,FinanceDataReader.StockListing(KRX-DELISTING)
026230,IDH,KOSDAQ,주권,1995-10-06,2009-04-29,감사범위 제한에 따른 감사의견 거절,기계·장비,,,FinanceDataReader.StockListing(KRX-DELISTING)
09952013,ITX시큐리티 9R,KOSDAQ,신주인수권증서,2013-08-16,2013-08-23,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
09952017,ITX엠투엠 16R,KOSDAQ,신주인수권증서,2017-10-18,2017-10-25,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
065310,JH코오스,KOSDAQ,주권,2002-07-19,2012-05-31,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,섬유·의류,,,FinanceDataReader.StockListing(KRX-DELISTING)
037110,JS,KOSDAQ,주권,2000-07-11,2010-05-01,감사의견거절(감사범위제한),컴퓨터서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
455250,KB제25호스팩,KOSDAQ,주권,2023-06-23,2026-01-28,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
458320,KB제26호스팩,KOSDAQ,주권,2023-08-10,2025-03-28,피흡수합병(스팩소멸합병),금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
464680,KB제27호스팩,KOSDAQ,주권,2023-11-03,2026-06-09,상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날부터 1개월 이내 동 사유 미해소,금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
476470,KB제28호스팩,KOSDAQ,주권,2024-05-17,2025-07-09,피흡수합병(스팩소멸합병),금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
02132014,KCC건설4R,KOSDAQ,신주인수권증서,2014-05-30,2014-06-10,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
068060,KCW,KOSDAQ,주권,2003-01-28,2015-09-18,"기업의 계속성, 경영의 투명성 또는 그 밖에 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",운송장비·부품,,,FinanceDataReader.StockListing(KRX-DELISTING)
046810,KEPS,KOSDAQ,주권,2000-08-18,2005-04-30,경상손실 및 시가총액 50억원 미달 2회 연속(상장폐지사유 발생일 : 2005년 4월 15일),유통,,,FinanceDataReader.StockListing(KRX-DELISTING)
04644017,KG모빌리언스 13R,KOSDAQ,신주인수권증서,2017-02-23,2017-03-03,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
226360,KH 건설,KOSDAQ,주권,2015-10-22,2026-01-14,감사의견 거절(감사범위 제한),건설,,,FinanceDataReader.StockListing(KRX-DELISTING)
111870,KH 미래물산,KOSDAQ,주권,2010-11-05,2026-01-14,감사의견 거절(감사범위 제한),전기·전자,,,FinanceDataReader.StockListing(KRX-DELISTING)
036760,KNS홀딩스,KOSDAQ,주권,1999-12-10,2009-04-23,"감사의견거절(감사범위제한), 법정제출기한까지 사업보고서를 제출하지 아니한 후 법정제출기한의 다음날부터 10일 이내에 사업보고서 미제출  ",정보기기,,,FinanceDataReader.StockListing(KRX-DELISTING)
045800,KTB더블채권1MF,KOSDAQ,투자회사,2000-07-18,2001-06-19,증권투자회사법 64조에 의한 해산사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
042300,KTB드림1,KOSDAQ,투자회사,2000-05-26,2001-04-03,증권투자회사법 64조에 의한 해산사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
038370,KTB벤처1MF,KOSDAQ,투자회사,2000-03-17,2003-01-10,증권투자회사법 제64조의 규정에 의한 해산사유의 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
039370,KTB벤처2MF,KOSDAQ,투자회사,2000-04-21,2003-04-05,증권투자회사법 제64조의 규정에 의한 해산사유의 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
038380,KTB자산배분2,KOSDAQ,투자회사,2000-02-25,2001-01-09,증권투자회사법 64조에 의한 해산사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
044400,KTB전환32,KOSDAQ,투자회사,2000-06-30,2001-05-08,증권투자회사법 64조에 의한 해산사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
037360,KTB전환형1,KOSDAQ,투자회사,2000-01-12,2000-11-28,증권투자회사법 64조에 의한 해산사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
038760,KTB전환형41,KOSDAQ,투자회사,2000-03-31,2001-02-06,증권투자회사법 64조에 의한 해산사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
042310,KTB코스닥1,KOSDAQ,투자회사,2000-06-16,2001-04-03,증권투자회사법 64조에 의한 해산사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
055810,KTC텔레콤,KOSDAQ,주권,2003-11-07,2005-08-13,최종부도(상장폐지사유 발생일 : 2005년 07월 29일),통신장비,,,FinanceDataReader.StockListing(KRX-DELISTING)
376190,LB루셈,KOSDAQ,주권,2021-06-11,2025-02-21,피흡수합병,전기·전자,,,FinanceDataReader.StockListing(KRX-DELISTING)
016990,LG마이크론,KOSDAQ,주권,2000-12-21,2009-07-16,피흡수합병,IT부품,,,FinanceDataReader.StockListing(KRX-DELISTING)
2251901F,LK삼양 10R,KOSDAQ,신주인수권증서,2025-10-24,2025-10-31,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
0603701F,LS마린솔루션 9R,KOSDAQ,신주인수권증서,2025-07-18,2025-07-25,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
038340,MIT,KOSDAQ,주권,2001-11-22,2025-03-28,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,전기·전자,,,FinanceDataReader.StockListing(KRX-DELISTING)
046320,MTRON,KOSDAQ,주권,2001-04-10,2009-08-28,2회연속 자본잠식률 50%이상 및 자기자본 10억원 미만,유통,,,FinanceDataReader.StockListing(KRX-DELISTING)
026261,M플러스텍1신,KOSDAQ,주권,1996-09-24,1996-12-29,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
026262,M플러스텍2신,KOSDAQ,주권,1996-09-24,1996-12-29,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
026263,M플러스텍3신,KOSDAQ,주권,1996-09-24,1996-12-29,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
065910,PW제네틱스,KOSDAQ,주권,2003-01-10,2009-04-18,감사의견거절(감사범위제한) ,컴퓨터서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
2184101B,RFHIC 13R,KOSDAQ,신주인수권증서,2021-06-22,2021-06-29,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
01966222,SBI글로벌2WR,KOSDAQ,신주인수권증권,2012-09-28,2013-07-03,기초주권의 관리종목지정,,019660,글로본,FinanceDataReader.StockListing(KRX-DELISTING)
950110,SBI핀테크솔루션즈,KOSDAQ,주식예탁증권,2012-12-17,2025-07-24,상장폐지 신청('25.06.26),IT 서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
046140,SBS콘텐츠허브,KOSDAQ,주권,2003-02-05,2023-12-18,타법인의 완전자회사로 편입,오락·문화,,,FinanceDataReader.StockListing(KRX-DELISTING)
2552201E,SG 10R,KOSDAQ,신주인수권증서,2024-05-31,2024-06-10,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
2552221D,SG 17WR,KOSDAQ,신주인수권증권,2023-04-20,2026-03-09,신주인수권 행사기간 만료,,255220,SG,FinanceDataReader.StockListing(KRX-DELISTING)
090730,SIMPAC Metal,KOSDAQ,주권,2008-10-17,2018-07-17,피흡수합병,금속,,,FinanceDataReader.StockListing(KRX-DELISTING)
207930,SK1호스팩,KOSDAQ,주권,2015-03-31,2017-11-06,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
232330,SK3호스팩,KOSDAQ,주권,2016-11-16,2019-08-30,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
307070,SK4호스팩,KOSDAQ,주권,2018-12-07,2021-07-13,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
337450,SK5호스팩,KOSDAQ,주권,2019-12-04,2022-10-18,피흡수합병(스팩소멸합병),금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
340350,SK6호스팩,KOSDAQ,주권,2020-03-11,2022-10-18,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
057500,SKC 솔믹스,KOSDAQ,주권,2001-12-26,2020-12-23,타법인의 완전자회사로 편입,반도체,,,FinanceDataReader.StockListing(KRX-DELISTING)
05750012,SKC 솔믹스 12R,KOSDAQ,신주인수권증서,2012-10-05,2012-10-12,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
036490,SK머티리얼즈,KOSDAQ,주권,1999-12-14,2021-12-27,피흡수합병,반도체,,,FinanceDataReader.StockListing(KRX-DELISTING)
033630,SK브로드밴드,KOSDAQ,주권,1998-11-12,2015-07-01,상장폐지신청('15.6.11),통신서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
066270,SK컴즈,KOSDAQ,주권,2003-11-07,2017-02-27,상장폐지신청('17.02.07),인터넷,,,FinanceDataReader.StockListing(KRX-DELISTING)
0485521W,SM C&C 1WR,KOSDAQ,신주인수권증권,2010-01-22,2012-11-19,신주인수권 행사기간 만료,,048550,SM C&C,FinanceDataReader.StockListing(KRX-DELISTING)
09944014,SMEC9R,KOSDAQ,신주인수권증서,2014-02-24,2014-03-01,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
950180,SNK,KOSDAQ,주식예탁증권,2019-05-07,2022-05-18,상장폐지 신청('22.04.14),출판·매체복제,,,FinanceDataReader.StockListing(KRX-DELISTING)
071660,SSCP,KOSDAQ,주권,2005-10-18,2012-09-29,최종부도 발생,화학,,,FinanceDataReader.StockListing(KRX-DELISTING)
031800,ST&I,KOSDAQ,주권,1997-03-15,2009-07-01,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",IT부품,,,FinanceDataReader.StockListing(KRX-DELISTING)
03654011,STS반도체 11R,KOSDAQ,신주인수권증서,2011-05-30,2011-06-04,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
03654212,STS반도체 1WR,KOSDAQ,신주인수권증권,2012-06-29,2015-05-15,신주인수권 행사기간 만료,,036540,SFA반도체,FinanceDataReader.StockListing(KRX-DELISTING)
03654014,STS반도체13R,KOSDAQ,신주인수권증서,2014-05-08,2014-05-15,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
161570,THE MIDONG,KOSDAQ,주권,2013-11-13,2024-06-17,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,정보기기,,,FinanceDataReader.StockListing(KRX-DELISTING)
065810,UC아이콜스,KOSDAQ,주권,2003-02-12,2008-04-17,"자본전액잠식, 2회연속 자본잠식률 50%이상, 2회연속 자기자본 10억원 미만",컴퓨터서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
048760,VK,KOSDAQ,주권,2000-10-12,2006-07-22,최종부도,통신장비,,,FinanceDataReader.StockListing(KRX-DELISTING)
008780,i 인프라,KOSDAQ,주권,1993-01-06,2003-11-08,액면가액일정비율 미달,IT부품,,,FinanceDataReader.StockListing(KRX-DELISTING)
03027015,가희 11R,KOSDAQ,신주인수권증서,2015-12-01,2015-12-08,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
03662216,감성코퍼레이션 2WR,KOSDAQ,신주인수권증권,2016-06-03,2021-04-20,신주인수권 행사기간 만료,,036620,감성코퍼레이션,FinanceDataReader.StockListing(KRX-DELISTING)
02484017,갑을메탈 21R,KOSDAQ,신주인수권증서,2017-01-12,2017-01-19,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
007140,강남화성,KOSDAQ,주권,1996-07-01,1998-08-10,주식분산기준 미달,,,,FinanceDataReader.StockListing(KRX-DELISTING)
21773018,강스템바이오텍 20R,KOSDAQ,신주인수권증서,2018-07-04,2018-07-11,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
2177301B,강스템바이오텍 23R,KOSDAQ,신주인수권증서,2021-09-24,2021-10-01,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
2177301D,강스템바이오텍 24R,KOSDAQ,신주인수권증서,2023-10-12,2023-10-19,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
2177301F,강스템바이오텍 25R,KOSDAQ,신주인수권증서,2025-07-30,2025-08-06,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
016601,개발투자1,KOSDAQ,주권,1999-09-01,1999-12-29,,,016600,큐캐피탈,FinanceDataReader.StockListing(KRX-DELISTING)
016601,개발투자1,KOSDAQ,주권,1997-12-08,1998-06-29,,,016600,큐캐피탈,FinanceDataReader.StockListing(KRX-DELISTING)
09448018,갤럭시아컴즈 10R,KOSDAQ,신주인수권증서,2018-04-06,2018-04-13,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
022130,건영종합건설,KOSDAQ,주권,1996-07-01,1997-01-01,주식분산기준 미달후 6월 경과,,,,FinanceDataReader.StockListing(KRX-DELISTING)
021930,경남리스,KOSDAQ,주권,1994-11-07,2002-07-19,피흡수합병,금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
021931,경남리스1신,KOSDAQ,주권,1998-10-24,1999-03-30,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
0539501C,경남제약 23R,KOSDAQ,신주인수권증서,2022-02-18,2022-02-25,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
0539501E,경남제약 26R,KOSDAQ,신주인수권증서,2024-09-24,2024-10-02,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
009590,경동,KOSDAQ,주권,1996-07-01,1997-07-10,주식분산기준 미달후 1년 경과,,,,FinanceDataReader.StockListing(KRX-DELISTING)
009221,경방기계1신,KOSDAQ,주권,1998-12-22,1998-12-29,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
008050,경북상호신용금고,KOSDAQ,주권,1996-07-01,1999-03-11,주된 영업의 양도,,,,FinanceDataReader.StockListing(KRX-DELISTING)
008051,경북상호신용금고1신,KOSDAQ,주권,1997-03-31,1997-06-28,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
008960,경북콘크리트,KOSDAQ,주권,1996-07-01,1998-08-10,주식분산기준 미달,,,,FinanceDataReader.StockListing(KRX-DELISTING)
019120,경윤하이드로,KOSDAQ,주권,1992-12-18,2011-04-06,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,기계·장비,,,FinanceDataReader.StockListing(KRX-DELISTING)
02491018,경창산업 12R,KOSDAQ,신주인수권증서,2018-08-16,2018-08-23,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
024911,경창산업1신,KOSDAQ,주권,1996-07-01,1996-12-29,,,024910,경창산업,FinanceDataReader.StockListing(KRX-DELISTING)
024912,경창산업2신,KOSDAQ,주권,1996-07-01,1996-12-29,,,024910,경창산업,FinanceDataReader.StockListing(KRX-DELISTING)
03853018,골드퍼시픽 37R,KOSDAQ,신주인수권증서,2018-10-08,2018-10-16,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
206660,골든브릿지제2호스팩,KOSDAQ,주권,2015-02-05,2017-10-20,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
219580,골든브릿지제3호스팩,KOSDAQ,주권,2015-06-30,2018-02-07,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
900280,골든센츄리,KOSDAQ,외국주권,2016-10-19,2025-01-08,"사업보고서, 반기보고서 또는 분기보고서 미제출로 상장규정 제53조제1항제6호에 따라 관리종목으로 지정된 상태에서 공시규정 제19조제1항에 따른 사업보고서, 반기보고서 또는 분기보고서를 법정제출기한내 미제출",금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
CYM16017,골든센츄리 3R,KOSDAQ,신주인수권증서,2018-01-04,2018-01-11,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
CYM16019,골든센츄리 4R,KOSDAQ,신주인수권증서,2019-10-29,2019-11-05,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
014200,광림,KOSDAQ,주권,1993-07-07,2025-11-26,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,운송장비·부품,,,FinanceDataReader.StockListing(KRX-DELISTING)
023920,광일,KOSDAQ,주권,1996-07-01,1998-08-10,주식분산기준 미달,,,,FinanceDataReader.StockListing(KRX-DELISTING)
0901501B,광진윈텍 4R,KOSDAQ,신주인수권증서,2021-07-06,2021-07-13,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
035980,교보 본드,KOSDAQ,투자회사,1999-10-29,2000-09-05,증권투자회사법 64조에 의한 해산사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
397880,교보11호스팩,KOSDAQ,주권,2021-12-20,2024-03-25,피흡수합병(스팩소멸합병),금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
421800,교보12호스팩,KOSDAQ,주권,2022-06-24,2024-11-19,피흡수합병(스팩소멸합병),금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
440790,교보13호스팩,KOSDAQ,주권,2022-11-02,2025-07-11,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
456490,교보14호스팩,KOSDAQ,주권,2023-07-06,2026-02-10,상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날부터 1개월 이내 동 사유 미해소,금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
223040,교보5호스팩,KOSDAQ,주권,2015-08-27,2018-03-30,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
035970,교보그로쓰,KOSDAQ,투자회사,1999-10-29,2000-09-05,증권투자회사법 64조에 의한 해산사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
013850,교하,KOSDAQ,주권,1996-07-01,2000-06-07,"최종부도 또는 당좌거래정지(1년) , 기타 등록취소 , 자본전액잠식(2년)",,,,FinanceDataReader.StockListing(KRX-DELISTING)
05327018,구영테크 9R,KOSDAQ,신주인수권증서,2018-08-23,2018-08-30,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
005321,국동1신,KOSDAQ,주권,1996-10-30,1996-12-24,,,005320,온타이드,FinanceDataReader.StockListing(KRX-DELISTING)
031150,국민카드,KOSDAQ,주권,2000-07-04,2003-10-10,피흡수 합병 (합병기일 : '03.9.30),금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
006051,국영글라스1신,KOSDAQ,주권,1997-12-27,1997-12-29,,,006050,국영지앤엠,FinanceDataReader.StockListing(KRX-DELISTING)
00605012,국영지앤엠11R,KOSDAQ,신주인수권증서,2012-01-10,2012-01-17,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
3077501B,국전약품 5R,KOSDAQ,신주인수권증서,2021-05-26,2021-06-02,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
